*******************************************************************************
Ephemeris / WWW_USER Fri Apr 20 09:19:19 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Phobos (401)                    {source: mar097}
Center body name: Earth (399)                     {source: mar097}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Mar-10 12:00:00.0000 TDB
Stop  time      : A.D. 2018-Mar-20 12:00:00.0000 TDB
Step-size       : 5 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2458193.614583333, A.D. 2018-Mar-16 02:45:00.0000, -3.796635090116560E+06, -1.880385535556990E+08,  5.441553033728898E+04,  2.368064139856246E+01,  1.473719643148102E+01, -1.547108499434908E+00,
2458193.618055556, A.D. 2018-Mar-16 02:50:00.0000, -3.789519609471560E+06, -1.880341149739620E+08,  5.394645761740208E+04,  2.375474084770215E+01,  1.485423944402988E+01, -1.579435570681174E+00,
2458193.621527778, A.D. 2018-Mar-16 02:55:00.0000, -3.782382953715444E+06, -1.880296405035654E+08,  5.346823967576027E+04,  2.382176020478336E+01,  1.497636655165565E+01, -1.608056341946819E+00,
2458193.625000000, A.D. 2018-Mar-16 03:00:00.0000, -3.775227289134085E+06, -1.880251286989669E+08,  5.298200590792298E+04,  2.388142270990277E+01,  1.510304378663334E+01, -1.632856672091468E+00,
2458193.628472222, A.D. 2018-Mar-16 03:05:00.0000, -3.768054860547960E+06, -1.880205782771747E+08,  5.248891763585806E+04,  2.393348164920771E+01,  1.523372175724238E+01, -1.653737890350687E+00,
2458193.631944444, A.D. 2018-Mar-16 03:10:00.0000, -3.760867982220262E+06, -1.880159881220953E+08,  5.199016344024241E+04,  2.397772086497818E+01,  1.536783751002676E+01, -1.670616969794683E+00,
2458193.635416667, A.D. 2018-Mar-16 03:15:00.0000, -3.753669028620899E+06, -1.880113572883245E+08,  5.148695444464684E+04,  2.401395520843629E+01,  1.550481637492570E+01, -1.683426673254734E+00,
2458193.638888889, A.D. 2018-Mar-16 03:20:00.0000, -3.746460425062180E+06, -1.880066850043877E+08,  5.098051955990493E+04,  2.404203094101960E+01,  1.564407379726054E+01, -1.692115674381998E+00,
2458193.642361111, A.D. 2018-Mar-16 03:25:00.0000, -3.739244638221711E+06, -1.880019706754312E+08,  5.047210069559515E+04,  2.406182608875788E+01,  1.578501716139390E+01, -1.696648655926866E+00,
2458193.645833333, A.D. 2018-Mar-16 03:30:00.0000, -3.732024166565150E+06, -1.879972138853675E+08,  4.996294794522226E+04,  2.407325075322684E+01,  1.592704761153222E+01, -1.697006386724267E+00,
2458193.649305556, A.D. 2018-Mar-16 03:35:00.0000, -3.724801530682027E+06, -1.879924143984742E+08,  4.945431475143135E+04,  2.407624738133105E+01,  1.606956187561786E+01, -1.693185778247489E+00,
2458193.652777778, A.D. 2018-Mar-16 03:40:00.0000, -3.717579263546973E+06, -1.879875721604438E+08,  4.894745305716991E+04,  2.407079099490743E+01,  1.621195409855487E+01, -1.685199920958298E+00,
2458193.656250000, A.D. 2018-Mar-16 03:45:00.0000, -3.710359900717676E+06, -1.879826872988819E+08,  4.844360844917595E+04,  2.405688937985234E+01,  1.635361769112994E+01, -1.673078100040476E+00,
2458193.659722222, A.D. 2018-Mar-16 03:50:00.0000, -3.703145970482320E+06, -1.879777601232475E+08,  4.794401529996097E+04,  2.403458323317508E+01,  1.649394720092833E+01, -1.656865789464475E+00,
2458193.663194444, A.D. 2018-Mar-16 03:55:00.0000, -3.695939983970135E+06, -1.879727911242279E+08,  4.744989191482961E+04,  2.400394626508048E+01,  1.663234021130159E+01, -1.636624622700110E+00,
2458193.666666667, A.D. 2018-Mar-16 04:00:00.0000, -3.688744425238043E+06, -1.879677809725387E+08,  4.696243569156528E+04,  2.396508525190014E+01,  1.676819927401726E+01, -1.612432337777898E+00,
2458193.670138889, A.D. 2018-Mar-16 04:05:00.0000, -3.681561741349488E+06, -1.879627305171389E+08,  4.648281830108166E+04,  2.391814003443726E+01,  1.690093388061048E+01, -1.584382693807198E+00,
2458193.673611111, A.D. 2018-Mar-16 04:10:00.0000, -3.674394332463145E+06, -1.879576407828480E+08,  4.601218089728057E+04,  2.386328345508403E+01,  1.702996247665799E+01, -1.552585355496841E+00,
2458193.677083333, A.D. 2018-Mar-16 04:15:00.0000, -3.667244541950285E+06, -1.879525129673516E+08,  4.555162936721742E+04,  2.380072122592660E+01,  1.715471452220546E+01, -1.517165741701378E+00,
2458193.680555556, A.D. 2018-Mar-16 04:20:00.0000, -3.660114646563292E+06, -1.879473484375824E+08,  4.510222963280976E+04,  2.373069171899188E+01,  1.727463260039766E+01, -1.478264833542178E+00,
2458193.684027778, A.D. 2018-Mar-16 04:25:00.0000, -3.653006846679807E+06, -1.879421487254600E+08,  4.466500301605463E+04,  2.365346566883192E+01,  1.738917457498320E+01, -1.436038937237149E+00,
2458193.687500000, A.D. 2018-Mar-16 04:30:00.0000, -3.645923256651074E+06, -1.879369155229785E+08,  4.424092168389261E+04,  2.356934577680767E+01,  1.749781579579570E+01, -1.390659396427393E+00,
2458193.690972222, A.D. 2018-Mar-16 04:35:00.0000, -3.638865895284504E+06, -1.879316506766227E+08,  4.383090418659151E+04,  2.347866620574750E+01,  1.760005134955074E+01, -1.342312248524283E+00,
2458193.694444444, A.D. 2018-Mar-16 04:40:00.0000, -3.631836676496089E+06, -1.879263561811051E+08,  4.343581110897660E+04,  2.338179195314417E+01,  1.769539835135272E+01, -1.291197819429340E+00,
2458193.697916667, A.D. 2018-Mar-16 04:45:00.0000, -3.624837400170863E+06, -1.879210341724092E+08,  4.305644085313380E+04,  2.327911809074190E+01,  1.778339827018765E+01, -1.237530250914380E+00,
2458193.701388889, A.D. 2018-Mar-16 04:50:00.0000, -3.617869743272394E+06, -1.879156869201308E+08,  4.269352557334304E+04,  2.317106885828384E+01,  1.786361927940871E+01, -1.181536955004129E+00,
2458193.704861111, A.D. 2018-Mar-16 04:55:00.0000, -3.610935251248181E+06, -1.879103168191131E+08,  4.234772728686035E+04,  2.305809659936850E+01,  1.793565862082846E+01, -1.123457989891940E+00,
2458193.708333333, A.D. 2018-Mar-16 05:00:00.0000, -3.604035329778969E+06, -1.879049263803704E+08,  4.201963418386877E+04,  2.294068052783302E+01,  1.799914496855483E+01, -1.063545352254652E+00,
2458193.711805556, A.D. 2018-Mar-16 05:05:00.0000, -3.597171236925304E+06, -1.878995182213063E+08,  4.170975716307759E+04,  2.281932531387406E+01,  1.805374077620192E+01, -1.002062181328886E+00,
2458193.715277778, A.D. 2018-Mar-16 05:10:00.0000, -3.590344075726181E+06, -1.878940950552320E+08,  4.141852661997080E+04,  2.269455948026432E+01,  1.809914458864101E+01, -9.392818707805883E-01,
2458193.718750000, A.D. 2018-Mar-16 05:15:00.0000, -3.583554787308633E+06, -1.878886596801987E+08,  4.114628951545060E+04,  2.256693360055636E+01,  1.813509329712197E+01, -8.754870852544085E-01,
2458193.722222222, A.D. 2018-Mar-16 05:20:00.0000, -3.576804144568175E+06, -1.878832149671648E+08,  4.089330675424635E+04,  2.243701829311478E+01,  1.816136431450471E+01, -8.109686795390560E-01,
2458193.725694444, A.D. 2018-Mar-16 05:25:00.0000, -3.570092746482074E+06, -1.878777638475271E+08,  4.065975090229511E+04,  2.230540200720957E+01,  1.817777764563404E+01, -7.460245195368573E-01,
2458193.729166667, A.D. 2018-Mar-16 05:30:00.0000, -3.563421013118595E+06, -1.878723093000470E+08,  4.044570427247882E+04,  2.217268860026238E+01,  1.818419782674143E+01, -6.809582056847550E-01,
2458193.732638889, A.D. 2018-Mar-16 05:35:00.0000, -3.556789181403637E+06, -1.878668543372208E+08,  4.025115740765631E+04,  2.203949470868048E+01,  1.818053570737106E+01, -6.160777011403811E-01,
2458193.736111111, A.D. 2018-Mar-16 05:40:00.0000, -3.550197301706433E+06, -1.878614019911408E+08,  4.007600798906386E+04,  2.190644691855389E+01,  1.816675004895381E+01, -5.516938689163124E-01,
2458193.739583333, A.D. 2018-Mar-16 05:45:00.0000, -3.543645235303134E+06, -1.878559552989073E+08,  3.992006019666791E+04,  2.177417874683317E+01,  1.814284891608529E+01, -4.881189242079049E-01,
2458193.743055556, A.D. 2018-Mar-16 05:50:00.0000, -3.537132652772367E+06, -1.878505172876569E+08,  3.978302454498410E+04,  2.164332744844223E+01,  1.810889084014908E+01, -4.256648103978815E-01,
2458193.746527778, A.D. 2018-Mar-16 05:55:00.0000, -3.530659033371866E+06, -1.878450909592791E+08,  3.966451821680367E+04,  2.151453067009617E+01,  1.806498574056888E+01, -3.646415096085720E-01,
2458193.750000000, A.D. 2018-Mar-16 06:00:00.0000, -3.524223665439606E+06, -1.878396792748920E+08,  3.956406591169536E+04,  2.138842297735444E+01,  1.801129559714148E+01, -3.053553011749139E-01,
2458193.753472222, A.D. 2018-Mar-16 06:05:00.0000, -3.517825648167044E+06, -1.878342851392163E+08,  3.948110137623549E+04,  2.126563054155147E+01,  1.794803394619722E+01, -2.481061605162775E-01,
2458193.756944444, A.D. 2018-Mar-16 06:10:00.0000, -3.511463893544227E+06, -1.878289113853797E+08,  3.941496900050342E+04,  2.114677338958016E+01,  1.787546542452164E+01, -1.931888906128947E-01,
2458193.760416667, A.D. 2018-Mar-16 06:15:00.0000, -3.505137130418926E+06, -1.878235607590438E+08,  3.936492648646235E+04,  2.103245280602724E+01,  1.779390775078759E+01, -1.408868209338845E-01,
2458193.763888889, A.D. 2018-Mar-16 06:20:00.0000, -3.498843909725904E+06, -1.878182359030339E+08,  3.933014807218313E+04,  2.092325285002619E+01,  1.770372866529345E+01, -9.147268555839716E-02,
2458193.767361111, A.D. 2018-Mar-16 06:25:00.0000, -3.492582610308856E+06, -1.878129393424690E+08,  3.930972802770138E+04,  2.081973604009602E+01,  1.760534491933093E+01, -4.520653648173489E-02,
2458193.770833333, A.D. 2018-Mar-16 06:30:00.0000, -3.486351445996374E+06, -1.878076734702797E+08,  3.930268475322425E+04,  2.072243930350842E+01,  1.749922071502230E+01, -2.333810534850933E-03,
2458193.774305556, A.D. 2018-Mar-16 06:35:00.0000, -3.480148473857969E+06, -1.878024405332688E+08,  3.930796543656290E+04,  2.063187015336425E+01,  1.738586565496026E+01,  3.691647076196514E-02,
2458193.777777778, A.D. 2018-Mar-16 06:40:00.0000, -3.473971603575200E+06, -1.877972426188552E+08,  3.932445123259723E+04,  2.054850308052404E+01,  1.726583224555772E+01,  7.233337661242167E-02,
2458193.781250000, A.D. 2018-Mar-16 06:45:00.0000, -3.467818607861936E+06, -1.877920816426286E+08,  3.935096292571723E+04,  2.047277616531334E+01,  1.713971298923439E+01,  1.037256166812401E-01,
2458193.784722222, A.D. 2018-Mar-16 06:50:00.0000, -3.461687133866727E+06, -1.877869593368356E+08,  3.938626703821123E+04,  2.040508792639098E+01,  1.700813709672764E+01,  1.309229578950237E-01,
2458193.788194444, A.D. 2018-Mar-16 06:55:00.0000, -3.455574715481311E+06, -1.877818772399032E+08,  3.942908234204352E+04,  2.034579443213607E+01,  1.687176685049294E+01,  1.537774970997505E-01,
2458193.791666667, A.D. 2018-Mar-16 07:00:00.0000, -3.449478786472946E+06, -1.877768366871036E+08,  3.947808672910929E+04,  2.029520670411704E+01,  1.673129365217403E+01,  1.721647763740615E-01,
2458193.795138889, A.D. 2018-Mar-16 07:05:00.0000, -3.443396694347858E+06, -1.877718388024463E+08,  3.953192439112067E+04,  2.025358844332707E+01,  1.658743379051374E+01,  1.859847273856472E-01,
2458193.798611111, A.D. 2018-Mar-16 07:10:00.0000, -3.437325714844942E+06, -1.877668844918777E+08,  3.958921325512230E+04,  2.022115410851404E+01,  1.644092397007896E+01,  1.951624320138743E-01,
2458193.802083333, A.D. 2018-Mar-16 07:15:00.0000, -3.431263066949576E+06, -1.877619744378512E+08,  3.964855261848867E+04,  2.019806737264797E+01,  1.629251664518828E+01,  1.996486882510524E-01,
2458193.805555556, A.D. 2018-Mar-16 07:20:00.0000, -3.425205928311408E+06, -1.877571090953220E+08,  3.970853092336655E+04,  2.018443997884190E+01,  1.614297520701085E+01,  1.994203728765243E-01,
2458193.809027778, A.D. 2018-Mar-16 07:25:00.0000, -3.419151450942904E+06, -1.877522886892000E+08,  3.976773360866308E+04,  2.018033101130682E+01,  1.599306907462959E+01,  1.944805953461799E-01,
2458193.812500000, A.D. 2018-Mar-16 07:30:00.0000, -3.413096777073652E+06, -1.877475132132842E+08,  3.982475097639859E+04,  2.018574659055389E+01,  1.584356874271594E+01,  1.848586405590433E-01,
2458193.815972222, A.D. 2018-Mar-16 07:35:00.0000, -3.407039055031568E+06, -1.877427824306823E+08,  3.987818600969017E+04,  2.020063999538622E+01,  1.569524083922923E+01,  1.706097014862324E-01,
2458193.819444444, A.D. 2018-Mar-16 07:40:00.0000, -3.400975455024391E+06, -1.877380958757046E+08,  3.992666207903624E+04,  2.022491220752545E+01,  1.554884324618410E+01,  1.518144059359585E-01,
2458193.822916667, A.D. 2018-Mar-16 07:45:00.0000, -3.394903184695423E+06, -1.877334528572060E+08,  3.996883047695458E+04,  2.025841286823023E+01,  1.540512033504299E+01,  1.285781448674301E-01,
2458193.826388889, A.D. 2018-Mar-16 07:50:00.0000, -3.388819504332304E+06, -1.877288524633342E+08,  4.000337772256136E+04,  2.030094163017401E+01,  1.526479836575268E+01,  1.010302125638818E-01,
2458193.829861111, A.D. 2018-Mar-16 07:55:00.0000, -3.382721741614193E+06, -1.877242935676278E+08,  4.002903258134425E+04,  2.035224988231284E+01,  1.512858109495854E+01,  6.932277156085220E-02,
2458193.833333333, A.D. 2018-Mar-16 08:00:00.0000, -3.376607305788189E+06, -1.877197748363944E+08,  4.004457275034487E+04,  2.041204282060395E+01,  1.499714563462747E+01,  3.362965744763269E-02,
2458193.836805556, A.D. 2018-Mar-16 08:05:00.0000, -3.370473701177180E+06, -1.877152947372911E+08,  4.004883116255701E+04,  2.047998183331725E+01,  1.487113859734112E+01, -5.854959516629954E-03,
2458193.840277778, A.D. 2018-Mar-16 08:10:00.0000, -3.364318539928645E+06, -1.877108515490119E+08,  4.004070187081397E+04,  2.055568716636655E+01,  1.475117255904249E+01, -4.891803762517455E-02,
2458193.843750000, A.D. 2018-Mar-16 08:15:00.0000, -3.358139553926975E+06, -1.877064433719876E+08,  4.001914547613263E+04,  2.063874083160207E+01,  1.463782286419637E+01, -9.532923245502101E-02,
2458193.847222222, A.D. 2018-Mar-16 08:20:00.0000, -3.351934605801225E+06, -1.877020681399892E+08,  3.998319407249987E+04,  2.072868971935136E+01,  1.453162479231718E+01, -1.448425512147091E-01,
2458193.850694444, A.D. 2018-Mar-16 08:25:00.0000, -3.345701698973656E+06, -1.876977236325256E+08,  3.993195568458736E+04,  2.082504887565398E+01,  1.443307109877942E+01, -1.971980726531832E-01,
2458193.854166667, A.D. 2018-Mar-16 08:30:00.0000, -3.339438986705363E+06, -1.876934074879223E+08,  3.986461818248034E+04,  2.092730490456862E+01,  1.434260993690198E+01, -2.521237126905165E-01,
2458193.857638889, A.D. 2018-Mar-16 08:35:00.0000, -3.333144780107230E+06, -1.876891172169658E+08,  3.978045266203582E+04,  2.103491945658655E+01,  1.426064316261240E+01, -3.093370164928544E-01,
2458193.861111111, A.D. 2018-Mar-16 08:40:00.0000, -3.326817555096179E+06, -1.876848502169998E+08,  3.967881628614664E+04,  2.114733276549813E+01,  1.418752501766717E+01, -3.685469585851733E-01,
2458193.864583333, A.D. 2018-Mar-16 08:45:00.0000, -3.320455958287776E+06, -1.876806037863603E+08,  3.955915458686650E+04,  2.126396719795393E+01,  1.412356118252043E+01, -4.294557337349385E-01,
2458193.868055556, A.D. 2018-Mar-16 08:50:00.0000, -3.314058811826050E+06, -1.876763751390416E+08,  3.942100323358178E+04,  2.138423078235636E+01,  1.406900818557368E+01, -4.917605227039905E-01,
2458193.871527778, A.D. 2018-Mar-16 08:55:00.0000, -3.307625117161542E+06, -1.876721614194880E+08,  3.926398927721381E+04,  2.150752068652497E+01,  1.402407315175777E+01, -5.551552185091140E-01,
2458193.875000000, A.D. 2018-Mar-16 09:00:00.0000, -3.301154057797700E+06, -1.876679597174120E+08,  3.908783188387752E+04,  2.163322661670817E+01,  1.398891387023343E+01, -6.193321005083945E-01,
2458193.878472222, A.D. 2018-Mar-16 09:05:00.0000, -3.294645001031637E+06, -1.876637670825477E+08,  3.889234257577360E+04,  2.176073411387615E+01,  1.396363915846678E+01, -6.839834453951124E-01,
2458193.881944444, A.D. 2018-Mar-16 09:10:00.0000, -3.288097498724639E+06, -1.876595805392535E+08,  3.867742499908805E+04,  2.188942772673619E+01,  1.394830949804196E+01, -7.488030659896605E-01,
2458193.885416667, A.D. 2018-Mar-16 09:15:00.0000, -3.281511287141532E+06, -1.876553971008864E+08,  3.844307424238324E+04,  2.201869404447605E+01,  1.394293791630172E+01, -8.134877705319292E-01,
2458193.888888889, A.D. 2018-Mar-16 09:20:00.0000, -3.274886285902143E+06, -1.876512137838782E+08,  3.818937572947145E+04,  2.214792457578512E+01,  1.394749108722796E+01, -8.777387369529128E-01,
2458193.892361111, A.D. 2018-Mar-16 09:25:00.0000, -3.268222596094370E+06, -1.876470276214520E+08,  3.791650371359289E+04,  2.227651846415208E+01,  1.396189062484938E+01, -9.412627983109987E-01,
2458193.895833333, A.D. 2018-Mar-16 09:30:00.0000, -3.261520497597516E+06, -1.876428356769252E+08,  3.762471939927340E+04,  2.240388503272743E+01,  1.398601454284101E+01, -1.003773637185151E+00,
2458193.899305556, A.D. 2018-Mar-16 09:35:00.0000, -3.254780445668578E+06, -1.876386350565526E+08,  3.731436871998012E+04,  2.252944615511239E+01,  1.401969885480285E+01, -1.064992888298602E+00,
2458193.902777778, A.D. 2018-Mar-16 09:40:00.0000, -3.248003066843033E+06, -1.876344229218716E+08,  3.698587979823351E+04,  2.265263845124572E+01,  1.406273929090980E+01, -1.124651149982286E+00,
2458193.906250000, A.D. 2018-Mar-16 09:45:00.0000, -3.241189154203653E+06, -1.876301965015179E+08,  3.663976011626422E+04,  2.277291531007160E+01,  1.411489310814551E+01, -1.182488906262368E+00,
2458193.909722222, A.D. 2018-Mar-16 09:50:00.0000, -3.234339662067384E+06, -1.876259531024864E+08,  3.627659342275560E+04,  2.288974874285736E+01,  1.417588097310285E+01, -1.238257362360262E+00,
2458193.913194444, A.D. 2018-Mar-16 09:55:00.0000, -3.227455700141102E+06, -1.876216901208191E+08,  3.589703640151024E+04,  2.300263107287767E+01,  1.424538889828839E+01, -1.291719197222942E+00,
2458193.916666667, A.D. 2018-Mar-16 10:00:00.0000, -3.220538527194589E+06, -1.876174050517060E+08,  3.550181512641907E+04,  2.311107646868399E+01,  1.432307021494612E+01, -1.342649237355658E+00,
2458193.920138889, A.D. 2018-Mar-16 10:05:00.0000, -3.213589544295043E+06, -1.876130954989910E+08,  3.509172132547200E+04,  2.321462232934440E+01,  1.440854756756009E+01, -1.390835056714242E+00,
2458193.923611111, A.D. 2018-Mar-16 10:10:00.0000, -3.206610287648231E+06, -1.876087591840768E+08,  3.466760847508907E+04,  2.331283053088049E+01,  1.450141491735870E+01, -1.436077507739385E+00,
2458193.927083333, A.D. 2018-Mar-16 10:15:00.0000, -3.199602421084076E+06, -1.876043939542305E+08,  3.423038774503767E+04,  2.340528854367181E+01,  1.460123954428086E+01, -1.478191188793453E+00,
2458193.930555556, A.D. 2018-Mar-16 10:20:00.0000, -3.192567728226244E+06, -1.875999977902877E+08,  3.378102381183207E+04,  2.349161043087049E+01,  1.470756403894628E+01, -1.517004853308120E+00,
2458193.934027778, A.D. 2018-Mar-16 10:25:00.0000, -3.185508104377866E+06, -1.875955688137635E+08,  3.332053055764735E+04,  2.357143773790736E+01,  1.481990827817100E+01, -1.552361765886202E+00,
2458193.937500000, A.D. 2018-Mar-16 10:30:00.0000, -3.178425548156321E+06, -1.875911052933719E+08,  3.284996666941047E+04,  2.364444028301005E+01,  1.493777137947037E+01, -1.584120010442630E+00,
2458193.940972222, A.D. 2018-Mar-16 10:35:00.0000, -3.171322152903736E+06, -1.875866056509643E+08,  3.237043115238845E+04,  2.371031685833398E+01,  1.506063363178530E+01, -1.612152755236445E+00,
2458193.944444444, A.D. 2018-Mar-16 10:40:00.0000, -3.164200097900093E+06, -1.875820684668910E+08,  3.188305877003074E+04,  2.376879585086028E+01,  1.518795840134993E+01, -1.636348479355391E+00,
2458193.947916667, A.D. 2018-Mar-16 10:45:00.0000, -3.157061639400512E+06, -1.875774924847954E+08,  3.138901542088389E+04,  2.381963579167218E+01,  1.531919401318888E+01, -1.656611164881120E+00,
2458193.951388889, A.D. 2018-Mar-16 10:50:00.0000, -3.149909101517737E+06, -1.875728766158468E+08,  3.088949346294999E+04,  2.386262584159999E+01,  1.545377561019038E+01, -1.672860458595532E+00,
2458193.954861111, A.D. 2018-Mar-16 10:55:00.0000, -3.142744866967440E+06, -1.875682199424189E+08,  3.038570699334145E+04,  2.389758622053041E+01,  1.559112699304225E+01, -1.685031806690295E+00,
2458193.958333333, A.D. 2018-Mar-16 11:00:00.0000, -3.135571367692590E+06, -1.875635217212183E+08,  2.987888709120452E+04,  2.392436858689565E+01,  1.573066244552754E+01, -1.693076565505790E+00,
2458193.961805556, A.D. 2018-Mar-16 11:05:00.0000, -3.128391075380266E+06, -1.875587813858667E+08,  2.937027703092992E+04,  2.394285637295321E+01,  1.587178855072728E+01, -1.696962090835745E+00,
2458193.965277778, A.D. 2018-Mar-16 11:10:00.0000, -3.121206491884470E+06, -1.875539985489395E+08,  2.886112747128308E+04,  2.395296508037470E+01,  1.601390600451881E+01, -1.696671807759406E+00,
